NRO COMPARENDO,POLCA,FECHA COMP,ESTADO,PLACA,SERVICIO,CLASE,INMOVILIZADO,INFRACCION,VALOR
68276000000020099419,NO,11/08/2021,RESOLUCION,DUL78C,PARTICULAR,MOTOCICLETA,NO,C02,447600
68276000000020097344,NO,11/08/2021,RESOLUCION,GYU187,PARTICULAR,AUTOMOVIL,NO,C02,447600
68276000000020098990,NO,11/08/2021,CANCELADO,UDU598,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020097971,NO,11/08/2021,CANCELADO,TAQ36F,PARTICULAR,MOTOCICLETA,NO,C02,167833
68276000000020097225,NO,11/08/2021,RESOLUCION,GYU222,PARTICULAR,AUTOMOVIL,SI,C02,447600
68276000000020097972,NO,11/08/2021,CANCELADO,DUZ281,PARTICULAR,CAMIONETA,NO,C02,167833
68276000000020097673,NO,11/08/2021,CANCELADO,IDG84D,PARTICULAR,MOTOCICLETA,NO,B01,89511
68276000000020097226,NO,11/08/2021,CANCELADO,UUP809,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020099152,NO,11/09/2021,CANCELADO,GYS898,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020099107,NO,11/09/2021,RESOLUCION,BHS02D,PARTICULAR,MOTOCICLETA,NO,C02,447600
68276000000020099153,NO,11/09/2021,RESOLUCION,KEQ818,PARTICULAR,CAMIONETA,SI,C02,447600
68276000000020099108,NO,11/09/2021,RESOLUCION,CWH142,PARTICULAR,AUTOMOVIL,NO,B01,238700
68276000000020097345,NO,11/09/2021,RESOLUCION,GYU477,PARTICULAR,AUTOMOVIL,NO,B01,238700
68276000000020099421,NO,11/09/2021,CANCELADO,BLR399,PARTICULAR,AUTOMOVIL,NO,C35,251750
68276000000020098084,NO,11/09/2021,RESOLUCION,MTT145,PARTICULAR,AUTOMOVIL,NO,C35,447600
68276000000020098085,NO,11/09/2021,RESOLUCION,KJQ918,PARTICULAR,AUTOMOVIL,NO,C35,447600
68276000000020097227,NO,11/09/2021,RESOLUCION,CJT82E,PARTICULAR,MOTOCICLETA,NO,C02,447600
68276000000020097973,NO,11/09/2021,CANCELADO,EKI54B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020097228,NO,11/09/2021,CANCELADO,EFY682,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020097974,NO,11/09/2021,CANCELADO,MTO218,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020099214,NO,11/09/2021,RESOLUCION,BUB177,PARTICULAR,AUTOMOVIL,NO,C02,447600
68276000000020097674,NO,11/09/2021,RESOLUCION,BUB177,PARTICULAR,AUTOMOVIL,NO,B02,238700
68276000000020099215,NO,11/09/2021,RESOLUCION,BUB177,PARTICULAR,AUTOMOVIL,NO,B03,238700
68276000000020097675,NO,11/09/2021,RESOLUCION,BUB177,PARTICULAR,AUTOMOVIL,NO,D02,895200
68276000000020097676,NO,11/09/2021,RESOLUCION,BUB177,PARTICULAR,AUTOMOVIL,NO,C35,447600
68276000000020097346,NO,11/10/2021,CANCELADO,KKZ345,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020099422,NO,11/10/2021,RESOLUCION,IEZ471,PARTICULAR,CAMIONETA,NO,D07,895200
68276000000020099423,NO,11/10/2021,RESOLUCION,RMI45,PARTICULAR,MOTOCICLETA,SI,D02,895200
68276000000020099052,NO,11/10/2021,AUDIENCIA,DUX218,PARTICULAR,AUTOMOVIL,NO,D07,895200
68276000000020099154,NO,11/10/2021,CANCELADO,BTH953,PARTICULAR,AUTOMOVIL,NO,C35,167850
99999999000005246175,SI,11/10/2021,CANCELADO,VFL36F,PARTICULAR,MOTOCICLETA,NO,B01,134267
68276000000020098086,NO,11/10/2021,AMONESTACION,KJT101,PUBLICO,AUTOMOVIL,NO,H03,
68276000000020099109,NO,11/10/2021,RESOLUCION,PSO68A,PARTICULAR,MOTOCICLETA,NO,B01,238700
68276000000020099110,NO,11/10/2021,RESOLUCION,PNJ90F,PARTICULAR,MOTOCICLETA,NO,B01,238700
99999999000005246177,SI,11/10/2021,CANCELADO,ZST15C,PARTICULAR,MOTOCICLETA,NO,C35,167900
68276000000020099424,NO,11/10/2021,RESOLUCION,FMG938,PARTICULAR,CAMIONETA,NO,B01,238700
68276000000020099425,NO,11/10/2021,RESOLUCION,LJH04D,PARTICULAR,MOTOCICLETA,NO,C24,447600
99999999000005246178,SI,11/10/2021,RESOLUCION,UQQ244,PUBLICO,CAMION,NO,C35,447600
99999999000005246180,SI,11/10/2021,RESOLUCION,CWU61B,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020098087,NO,11/10/2021,AMONESTACION,KOT10E,PARTICULAR,MOTOCICLETA,SI,H02,
99999999000005246181,SI,11/10/2021,RESOLUCION,SZW088,PUBLICO,CAMION,NO,C38,447600
68276000000020097975,NO,11/10/2021,RESOLUCION,DVK464,PARTICULAR,AUTOMOVIL,NO,C02,447600
68276000000020099216,NO,11/10/2021,AMONESTACION,DUV492,PARTICULAR,AUTOMOVIL,NO,H03,
68276000000020099217,NO,11/10/2021,RESOLUCION,WYP80D,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020099218,NO,11/10/2021,RESOLUCION,BXK991,PARTICULAR,CAMIONETA,NO,C02,447600
99999999000004923322,SI,11/11/2021,PENDIENTE,UYA312,PUBLICO,CAMION,NO,H02,149200
99999999000004923323,SI,11/11/2021,CANCELADO,TSC186,PUBLICO,MICROBUS,NO,B16,89600
99999999000004923327,SI,11/11/2021,RESOLUCION,PHN70,PARTICULAR,MOTOCICLETA,NO,D02,895200
99999999000004923324,SI,11/11/2021,RESOLUCION,ZNE76E,PARTICULAR,MOTOCICLETA,NO,B01,238700
99999999000004923325,SI,11/11/2021,RESOLUCION,TDC18F,PARTICULAR,MOTOCICLETA,NO,D01,895200
68276000000020097229,NO,11/11/2021,RESOLUCION,CWN481,PARTICULAR,AUTOMOVIL,NO,C02,447600
99999999000004923326,SI,11/11/2021,RESOLUCION,TFR28D,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020098865,NO,11/12/2021,CANCELADO,SOZ38F,PARTICULAR,MOTOCICLETA,SI,D04,335700
68276000000020098869,NO,11/12/2021,CANCELADO,PYV44D,PARTICULAR,MOTOCICLETA,SI,C02,167900
99999999000005246193,SI,11/12/2021,RESOLUCION,RXH95E,PARTICULAR,MOTOCICLETA,NO,C35,447600
99999999000005246197,SI,11/12/2021,CANCELADO,RDQ828,PARTICULAR,CAMIONETA,NO,B04,89511
68276000000020098660,NO,11/13/2021,AUDIENCIA,HWO150,PARTICULAR,CAMIONETA,SI,F,42965300
68276000000020098870,NO,11/13/2021,AUDIENCIA,HWO150,PARTICULAR,CAMIONETA,SI,B01,238700
68276000000020099125,NO,11/13/2021,RESOLUCION,BPT09B,PARTICULAR,MOTOCICLETA,SI,B01,238700
68276000000020099053,NO,11/13/2021,RESOLUCION,WFD954,PUBLICO,AUTOMOVIL,NO,D04,895200
68276000000020099303,NO,11/13/2021,CANCELADO,EKP73B,PARTICULAR,MOTOCICLETA,SI,C02,167900
99999999000004923328,SI,11/13/2021,RESOLUCION,KOK43E,PARTICULAR,MOTOCICLETA,NO,C35,447600
99999999000005246214,SI,11/13/2021,RESOLUCION,IAD543,PARTICULAR,CAMIONETA,NO,C35,447600
68276000000020099157,NO,11/13/2021,RESOLUCION,SKU03B,PARTICULAR,MOTOCICLETA,SI,D01,895200
68276000000020099158,NO,11/13/2021,RESOLUCION,SKU03B,PARTICULAR,MOTOCICLETA,SI,D02,895200
68276000000020099159,NO,11/13/2021,RESOLUCION,SKU03B,PARTICULAR,MOTOCICLETA,SI,C35,447600
99999999000005246215,SI,11/13/2021,CANCELADO,WDM580,PUBLICO,CAMIONETA,NO,C15,167833
99999999000004923329,SI,11/14/2021,RESOLUCION,JSO67F,PARTICULAR,MOTOCICLETA,NO,B01,238700
68276000000020099126,NO,11/14/2021,PENDIENTE,BRU90D,PARTICULAR,MOTOCICLETA,SI,F,21482700
99999999000004923330,SI,11/14/2021,CANCELADO,MBF54B,PARTICULAR,MOTOCICLETA,NO,D01,503492
99999999000004923331,SI,11/14/2021,CANCELADO,MBF54B,PARTICULAR,MOTOCICLETA,NO,D02,503492
99999999000005246231,SI,11/14/2021,CANCELADO,TKT36C,PARTICULAR,MOTOCICLETA,NO,C31,167833
99999999000004923332,SI,11/14/2021,CANCELADO,JUX144,PARTICULAR,CAMIONETA,NO,D06,335700
68276000000020099304,NO,11/14/2021,AUDIENCIA,KKW168,PARTICULAR,CAMPERO,SI,F,42965300
68276000000020099305,NO,11/14/2021,RESOLUCION,KKW168,PARTICULAR,CAMPERO,SI,C35,447600
99999999000005246240,SI,11/15/2021,CANCELADO,TAX727,PUBLICO,CAMION,NO,C14,167833
99999999000005246241,SI,11/15/2021,RESOLUCION,SUG199,PUBLICO,BUS,NO,C15,447600
99999999000005246243,SI,11/15/2021,RESOLUCION,ZMD72E,PARTICULAR,MOTOCICLETA,NO,C24,447600
99999999000005246245,SI,11/15/2021,CANCELADO,SPQ677,PUBLICO,CAMION,NO,C14,167833
99999999000004923333,SI,11/15/2021,RESOLUCION,SKN129,PUBLICO,CAMION,NO,C14,447600
99999999000005246246,SI,11/15/2021,RESOLUCION,MNL92F,PARTICULAR,MOTOCICLETA,NO,C24,447600
99999999000005246247,SI,11/15/2021,CANCELADO,BZH50F,PARTICULAR,MOTOCICLETA,NO,D01,335666
68276000000020099155,NO,11/16/2021,CANCELADO,CWW358,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020099156,NO,11/16/2021,RESOLUCION,FWV84E,PARTICULAR,MOTOCICLETA,SI,C02,447600
99999999000004923334,SI,11/16/2021,AMONESTACION,TVB148,PUBLICO,MICROBUS,NO,H02,
99999999000004923335,SI,11/16/2021,CANCELADO,JEN979,PARTICULAR,CAMPERO,NO,C28,167831
68276000000020098868,NO,11/16/2021,RESOLUCION,BVG287,PARTICULAR,AUTOMOVIL,NO,D04,895200
99999999000004923336,SI,11/16/2021,CANCELADO,SIS180,PUBLICO,TRACTOCAMION,NO,C14,167831
68276000000020099306,NO,11/17/2021,RESOLUCION,GMI59B,PARTICULAR,MOTOCICLETA,SI,B03,238700
68276000000020099307,NO,11/17/2021,RESOLUCION,GIM59B,PARTICULAR,MOTOCICLETA,SI,C35,447600
68276000000020099219,NO,11/17/2021,CANCELADO,TFR66D,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020099220,NO,11/17/2021,RESOLUCION,BVC783,PARTICULAR,AUTOMOVIL,NO,B03,238700
99999999000005246254,SI,11/17/2021,RESOLUCION,TFG62D,PARTICULAR,MOTOCICLETA,NO,C24,447600
99999999000005246255,SI,11/17/2021,CANCELADO,SUE117,PUBLICO,CAMION,NO,C35,167833
99999999000005246257,SI,11/17/2021,CANCELADO,TAW836,PUBLICO,CAMIONETA,NO,C31,335666
99999999000005246258,SI,11/17/2021,RESOLUCION,FSO133,PARTICULAR,AUTOMOVIL,NO,D02,895200
99999999000005246259,SI,11/17/2021,RESOLUCION,TNM96C,PARTICULAR,MOTOCICLETA,NO,B01,238700
68276000000020097678,NO,11/17/2021,CANCELADO,MIX34B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020098088,NO,11/17/2021,CANCELADO,LEW46C,PARTICULAR,MOTOCICLETA,NO,C02,167833
68276000000020097679,NO,11/17/2021,CANCELADO,FMB550,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000005246261,SI,11/17/2021,RESOLUCION,SPT30F,PARTICULAR,MOTOCICLETA,NO,B01,238700
68276000000020098089,NO,11/17/2021,CANCELADO,KHT312,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020098090,NO,11/17/2021,RESOLUCION,AUV883,PARTICULAR,CAMPERO,NO,C02,447600
68276000000020098091,NO,11/17/2021,CANCELADO,GHN459,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000005246263,SI,11/18/2021,RESOLUCION,HRS256,PARTICULAR,AUTOMOVIL,NO,D06,895200
68276000000020099221,NO,11/18/2021,AUDIENCIA,THA56D,PARTICULAR,MOTOCICLETA,NO,C02,447600
68276000000020099222,NO,11/18/2021,CANCELADO,ANB733,PARTICULAR,AUTOMOVIL,NO,C35,167833
68276000000020097347,NO,11/18/2021,CANCELADO,BPV26D,PARTICULAR,MOTOCICLETA,NO,D07,335700
68276000000020099223,NO,11/18/2021,CANCELADO,ECC19F,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020097348,NO,11/18/2021,CANCELADO,QHB249,PARTICULAR,CAMIONETA,NO,D07,335700
68276000000020099160,NO,11/18/2021,CANCELADO,SBF76C,PARTICULAR,MOTOCICLETA,NO,B01,89600
68276000000020098092,NO,11/18/2021,RESOLUCION,BUV990,PARTICULAR,AUTOMOVIL,SI,C02,447600
68276000000020098093,NO,11/18/2021,CANCELADO,SYU534,PUBLICO,CAMIONETA,NO,C02,167833
68276000000020098094,NO,11/18/2021,CANCELADO,MSY101,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020099426,NO,11/19/2021,PENDIENTE,MSJ09A,PARTICULAR,MOTOCICLETA,SI,F,21482700
68276000000020099427,NO,11/19/2021,RESOLUCION,MSJ09A,PARTICULAR,MOTOCICLETA,SI,B01,238700
68276000000020099428,NO,11/19/2021,RESOLUCION,MSJ09A,PARTICULAR,MOTOCICLETA,SI,D02,895200
68276000000020097230,NO,11/19/2021,CANCELADO,UTO56D,PARTICULAR,MOTOCICLETA,NO,B01,89600
99999999000005246269,SI,11/19/2021,CANCELADO,ENN68B,PARTICULAR,MOTOCICLETA,NO,D02,335700
68276000000020097231,NO,11/19/2021,RESOLUCION,XVU074,PUBLICO,CAMION,NO,C02,447600
68276000000020099224,NO,11/19/2021,CANCELADO,IRQ711,PARTICULAR,CAMIONETA,SI,C02,167900
68276000000020099225,NO,11/19/2021,AMONESTACION,KJR812,PARTICULAR,AUTOMOVIL,NO,H02,
68276000000020098095,NO,11/19/2021,CANCELADO,KJS741,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020098096,NO,11/19/2021,CANCELADO,LAN794,PARTICULAR,AUTOMOVIL,SI,C02,167850
68276000000020098097,NO,11/19/2021,CANCELADO,GHM940,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020098098,NO,11/19/2021,CANCELADO,ZKJ28D,PARTICULAR,MOTOCICLETA,NO,C02,167833
68276000000020098099,NO,11/19/2021,CANCELADO,JUS046,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000004923337,SI,11/19/2021,RESOLUCION,TRJ001,PUBLICO,TRACTOCAMION,NO,C03,447600
68276000000020099308,NO,11/20/2021,CANCELADO,CYO56C,PARTICULAR,MOTOCICLETA,SI,D02,335666
68276000000020099309,NO,11/20/2021,CANCELADO,CYO56C,PARTICULAR,MOTOCICLETA,SI,C35,167833
68276000000020099310,NO,11/20/2021,CANCELADO,CYO56C,PARTICULAR,MOTOCICLETA,SI,B01,89511
99999999000004923338,SI,11/20/2021,RESOLUCION,TAW243,PUBLICO,CAMION,NO,C22,447600
68276000000020097232,NO,11/20/2021,AMONESTACION,HUG90D,PARTICULAR,MOTOCICLETA,NO,H02,
99999999000005246290,SI,11/20/2021,RESOLUCION,XMA996,PUBLICO,CAMION,NO,D08,895200
68276000000020099311,NO,11/21/2021,RESOLUCION,LHU78D,PARTICULAR,MOTOCICLETA,SI,C14,447600
68276000000020099312,NO,11/21/2021,PENDIENTE,,PARTICULAR,MOTOCICLETA,NO,C03,447600
99999999000005246291,SI,11/21/2021,PENDIENTE,IDF109,PARTICULAR,VOLQUETA,NO,H02,149200
68276000000020099313,NO,11/21/2021,PENDIENTE,ZTH33C,PARTICULAR,MOTOCICLETA,SI,C02,447600
99999999000004923339,SI,11/21/2021,RESOLUCION,RME47D,PARTICULAR,MOTOCICLETA,NO,C31,447600
68276000000020098100,NO,11/21/2021,PENDIENTE,EDW717,PARTICULAR,AUTOMOVIL,SI,F,21482700
99999999000004923340,SI,11/21/2021,CANCELADO,MVL506,PARTICULAR,AUTOMOVIL,NO,B04,89510
99999999000004923341,SI,11/21/2021,RESOLUCION,XUE255,PUBLICO,CAMION,NO,D01,895200
68276000000020099429,NO,11/21/2021,PENDIENTE,VWN12C,PARTICULAR,MOTOCICLETA,SI,F,21482700
68276000000020099430,NO,11/21/2021,RESOLUCION,VWN12C,PARTICULAR,MOTOCICLETA,SI,D01,895200
68276000000020099431,NO,11/22/2021,RESOLUCION,BYU71E,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020099432,NO,11/22/2021,RESOLUCION,BYU71E,PARTICULAR,MOTOCICLETA,NO,C31,447600
68276000000020097349,NO,11/22/2021,RESOLUCION,UAS80F,PARTICULAR,MOTOCICLETA,NO,C24,447600
99999999000004923342,SI,11/22/2021,RESOLUCION,CWA601,PARTICULAR,CAMIONETA,NO,B04,238700
99999999000004923343,SI,11/22/2021,CANCELADO,SQC81C,PARTICULAR,MOTOCICLETA,NO,C24,167831
99999999000004923344,SI,11/22/2021,PENDIENTE,XVS117,PUBLICO,BUSETA,NO,H13,
68276000000020097976,NO,11/22/2021,CANCELADO,VIL97E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020099226,NO,11/22/2021,PENDIENTE,IET53D,PARTICULAR,MOTOCICLETA,NO,H02,149200
68276000000020097977,NO,11/22/2021,AUDIENCIA,DCW488,PARTICULAR,AUTOMOVIL,SI,C02,447600
99999999000004923345,SI,11/22/2021,CANCELADO,TTW455,PUBLICO,CAMION,NO,C08,167831
68276000000020099227,NO,11/22/2021,CANCELADO,CYN78C,PARTICULAR,MOTOCICLETA,SI,C02,167900
99999999000004923346,SI,11/22/2021,CANCELADO,ROO87F,PARTICULAR,MOTOCICLETA,NO,D01,335700
68276000000020098101,NO,11/23/2021,CANCELADO,RZG583,PARTICULAR,AUTOMOVIL,NO,B01,134267
68276000000020097350,NO,11/23/2021,RESOLUCION,RZW311,PARTICULAR,AUTOMOVIL,NO,C06,447600
68276000000020098102,NO,11/23/2021,CANCELADO,MTP935,PARTICULAR,AUTOMOVIL,NO,C35,454574
68276000000020098103,NO,11/23/2021,RESOLUCION,SLP09E,PARTICULAR,MOTOCICLETA,SI,C35,447600
68276000000020099228,NO,11/23/2021,RESOLUCION,TGV96D,PARTICULAR,MOTOCICLETA,NO,B01,238700
68276000000020097978,NO,11/23/2021,CANCELADO,KLM888,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020099433,NO,11/23/2021,CANCELADO,EBZ25F,PARTICULAR,MOTOCICLETA,SI,D01,335700
68276000000020099434,NO,11/23/2021,CANCELADO,EBZ25F,PARTICULAR,MOTOCICLETA,SI,D02,335700
68276000000020100183,NO,11/23/2021,RESOLUCION,RHN051,PARTICULAR,CAMPERO,NO,D02,895200
68276000000020100203,NO,11/23/2021,RESOLUCION,AKW04C,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020097979,NO,11/23/2021,RESOLUCION,BOW42D,PARTICULAR,MOTOCICLETA,SI,C35,447600
68276000000020099435,NO,11/23/2021,RESOLUCION,BHK12D,PARTICULAR,MOTOCICLETA,NO,D01,895200
68276000000020099436,NO,11/23/2021,RESOLUCION,BYO85F,PARTICULAR,MOTOCICLETA,SI,D03,895200
68276000000020099437,NO,11/23/2021,RESOLUCION,BYO85F,PARTICULAR,MOTOCICLETA,SI,C35,447600
68276000000020097351,NO,11/24/2021,CANCELADO,BUI654,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000004923347,SI,11/24/2021,CANCELADO,LHH723,PARTICULAR,AUTOMOVIL,NO,C07,451223
68276000000020098104,NO,11/24/2021,CANCELADO,YLU23F,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020099314,NO,11/24/2021,CANCELADO,FNO562,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020098105,NO,11/24/2021,AUDIENCIA,CCK884,PARTICULAR,CAMIONETA,NO,C02,447600
68276000000020100221,NO,11/24/2021,CANCELADO,MMK44F,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020097352,NO,11/24/2021,CANCELADO,FMH513,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020099315,NO,11/24/2021,CANCELADO,SBI82C,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020099316,NO,11/24/2021,CANCELADO,CWE483,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020099438,NO,11/24/2021,CANCELADO,PZM08E,PARTICULAR,MOTOCICLETA,NO,C02,167833
68276000000020099229,NO,11/24/2021,CANCELADO,HDM280,PARTICULAR,CAMPERO,SI,C02,251800
68276000000020099439,NO,11/24/2021,CANCELADO,KJT351,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020100184,NO,11/24/2021,RESOLUCION,SRM12A,PARTICULAR,MOTOCICLETA,NO,C24,447600
68276000000020098106,NO,11/25/2021,RESOLUCION,RMD77D,PARTICULAR,MOTOCICLETA,NO,C14,447600
68276000000020097353,NO,11/25/2021,RESOLUCION,MMU37F,PARTICULAR,MOTOCICLETA,NO,C14,447600
68276000000020099317,NO,11/25/2021,CANCELADO,GZO171,PARTICULAR,CAMIONETA,NO,C14,167833
68276000000020099318,NO,11/25/2021,RESOLUCION,GQU891,PUBLICO,CAMIONETA,NO,C14,447600
68276000000020099054,NO,11/25/2021,CANCELADO,DUS032,PARTICULAR,CAMIONETA,NO,C14,167850
68276000000020098107,NO,11/25/2021,CANCELADO,TAW012,PARTICULAR,CAMIONETA,NO,C14,167833
68276000000020097354,NO,11/25/2021,CANCELADO,HWN833,PARTICULAR,CAMIONETA,NO,C14,167833
68276000000020099055,NO,11/25/2021,RESOLUCION,SXS566,PUBLICO,AUTOMOVIL,NO,C14,447600
68276000000020099319,NO,11/25/2021,AMONESTACION,CWJ690,PARTICULAR,AUTOMOVIL,NO,H03,
68276000000020098108,NO,11/25/2021,RESOLUCION,GYY214,PARTICULAR,AUTOMOVIL,NO,C14,447600
68276000000020098109,NO,11/25/2021,RESOLUCION,RJS504,PARTICULAR,AUTOMOVIL,NO,C14,447600
68276000000020097355,NO,11/25/2021,CANCELADO,SUE457,PARTICULAR,AUTOMOVIL,NO,C14,167900
68276000000020099320,NO,11/25/2021,CANCELADO,WFG617,PUBLICO,CAMIONETA,NO,C14,167833
68276000000020098110,NO,11/25/2021,RESOLUCION,SUF407,PUBLICO,AUTOMOVIL,NO,C14,447600
99999999000004923348,SI,11/25/2021,RESOLUCION,SYQ989,PUBLICO,CAMIONETA,NO,C35,447600
68276000000020099321,NO,11/25/2021,PENDIENTE,YKL18E,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020099440,NO,11/25/2021,RESOLUCION,YMQ77F,PARTICULAR,MOTOCICLETA,NO,C24,447600
68276000000020100185,NO,11/25/2021,AUDIENCIA,XMD850,PUBLICO,AUTOMOVIL,NO,C02,447600
68276000000020100186,NO,11/25/2021,RESOLUCION,JHL668,PARTICULAR,CAMIONETA,NO,C02,447600
68276000000020100193,NO,11/25/2021,CANCELADO,BZR981,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020097680,NO,11/25/2021,RESOLUCION,JJL327,PARTICULAR,CAMIONETA,NO,C02,447600
99999999000004996161,SI,11/25/2021,RESOLUCION,HZE91B,PARTICULAR,MOTOCICLETA,NO,D02,895200
99999999000004996162,SI,11/25/2021,RESOLUCION,HZE91B,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020099322,NO,11/26/2021,CANCELADO,KBK718,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020098111,NO,11/26/2021,CANCELADO,MTQ333,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020097681,NO,11/26/2021,CANCELADO,ELN50F,PARTICULAR,MOTOCICLETA,SI,D05,335700
68276000000020100187,NO,11/26/2021,CANCELADO,FLJ023,PARTICULAR,CAMIONETA,NO,C35,167850
68276000000020098112,NO,11/27/2021,RESOLUCION,FSO868,PARTICULAR,AUTOMOVIL,NO,D04,895200
68276000000020100194,NO,11/27/2021,AUDIENCIA,IMN22C,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020100195,NO,11/27/2021,RESOLUCION,KJT131,PARTICULAR,AUTOMOVIL,NO,C02,447600
68276000000020100196,NO,11/27/2021,CANCELADO,BVB244,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020100197,NO,11/27/2021,CANCELADO,FSO501,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020100198,NO,11/27/2021,CANCELADO,HHL108,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020100199,NO,11/27/2021,CANCELADO,EJO359,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020099230,NO,11/27/2021,RESOLUCION,TOM14C,PARTICULAR,MICROBUS,SI,D01,895200
99999999000004923349,SI,11/27/2021,RESOLUCION,BJC74D,PARTICULAR,MOTOCICLETA,NO,D01,895200
99999999000004923350,SI,11/27/2021,RESOLUCION,FDP108,PUBLICO,CAMION,NO,B02,238700
99999999000004923351,SI,11/27/2021,RESOLUCION,FDP108,PUBLICO,CAMION,NO,C35,447600
68276000000020100188,NO,11/27/2021,CANCELADO,JIT324,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020098610,NO,11/27/2021,CANCELADO,SXS573,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020098113,NO,11/27/2021,RESOLUCION,TMU57C,PARTICULAR,MOTOCICLETA,SI,C35,447600
68276000000020100253,NO,11/27/2021,RESOLUCION,WSJ61C,PARTICULAR,MOTOCICLETA,SI,D02,895200
68276000000020099231,NO,11/27/2021,RESOLUCION,JST41F,PARTICULAR,MOTOCICLETA,SI,D01,895200
68276000000020100173,NO,11/28/2021,RESOLUCION,VFT09F,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020100254,NO,11/28/2021,CANCELADO,BZQ09E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020098114,NO,11/28/2021,CANCELADO,XMQ58C,PARTICULAR,MOTOCICLETA,SI,C35,167900
68276000000020099232,NO,11/28/2021,RESOLUCION,SQB18F,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020100255,NO,11/28/2021,RESOLUCION,URW156,PARTICULAR,AUTOMOVIL,NO,C02,447600
68276000000020099149,NO,11/28/2021,CANCELADO,IQM39,PARTICULAR,MOTOCICLETA,SI,C35,167900
99999999000004923352,SI,11/28/2021,RESOLUCION,MTP251,PARTICULAR,AUTOMOVIL,NO,D03,895200
99999999000004996182,SI,11/28/2021,CANCELADO,RAK99B,PARTICULAR,MOTOCICLETA,NO,D03,904692
99999999000004996183,SI,11/28/2021,CANCELADO,RAK99B,PARTICULAR,MOTOCICLETA,NO,D01,904692
99999999000004996184,SI,11/28/2021,CANCELADO,RAK99B,PARTICULAR,MOTOCICLETA,NO,D02,904692
99999999000004996185,SI,11/28/2021,CANCELADO,RAK99B,PARTICULAR,MOTOCICLETA,NO,C35,452346
99999999000004996186,SI,11/28/2021,CANCELADO,RAK99B,PARTICULAR,MOTOCICLETA,NO,C24,452346
68276000000020100189,NO,11/29/2021,CANCELADO,HJX417,PARTICULAR,CAMIONETA,SI,C02,167900
68276000000020100191,NO,11/29/2021,CANCELADO,CWN104,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020099441,NO,11/29/2021,RESOLUCION,PYK31E,PARTICULAR,MOTOCICLETA,NO,C24,447600
68276000000020100192,NO,11/29/2021,PENDIENTE,IAB275,PARTICULAR,AUTOMOVIL,SI,C02,447600
68276000000020100204,NO,11/29/2021,RESOLUCION,GOK66C,PARTICULAR,MOTOCICLETA,NO,B01,238700
